,HR:TT03:TEMPERATURE_OUTSIDE,HR:TT06:TEMPERATURE_LAB_INTAKE,HR:TT01:TEMPERATURE_OUTSIDE_INTAKE,DC01:DAMPER_OUTSIDE_INTAKE,DC02:DAMPER_CROSS,DC03:DAMPER_LAB_INTAKE
2021-10-10 23:19:28.172000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:20:02.234000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:20:36.318000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:21:10.352000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:21:44.387000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:22:18.446000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:22:52.498000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:23:26.552000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:24:00.590000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:24:34.631000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:25:08.674000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:25:42.754000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:26:16.797000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:26:50.853000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:27:24.906000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:27:58.947000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:28:32.993000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:29:07.034000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:29:41.088000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:30:15.141000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:30:49.200000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:31:23.264000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:31:57.298000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:32:31.363000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:33:05.408000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:33:39.441000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:34:13.504000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:34:47.541000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:35:21.612000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:35:55.654000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:36:29.715000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:37:03.767000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:37:37.803000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:38:11.839000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:38:45.912000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:39:19.956000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:39:54.012000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:40:28.038000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:41:02.090000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:41:36.170000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:42:10.235000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:42:44.280000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:43:18.344000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:43:52.385000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:44:26.438000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:45:00.475000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:45:34.538000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:46:08.580000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:46:42.618000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:47:16.657000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:47:50.703000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:48:24.739000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:48:58.789000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:49:32.827000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:50:06.874000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:50:40.935000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:51:14.972000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:51:49.021000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:52:23.057000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:52:57.124000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:53:31.161000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:54:05.224000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:54:39.258000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:55:13.299000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:55:47.364000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:56:21.405000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:56:55.449000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:57:29.486000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:58:03.549000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:58:37.596000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:59:11.654000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 23:59:45.697000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:00:19.749000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:00:53.800000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:01:27.840000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:02:01.882000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:02:35.941000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:03:09.997000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:03:44.058000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:04:18.110000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:04:52.150000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:05:26.204000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:06:00.247000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:06:34.308000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:07:08.349000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:07:42.391000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:08:16.439000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:08:50.509000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:09:24.557000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:09:58.621000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:10:32.675000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:11:06.716000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:11:40.782000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:12:14.825000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:12:48.874000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:13:22.939000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:13:56.990000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:14:31.025000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:15:05.068000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:15:39.106000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:16:13.162000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:16:47.226000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:17:21.266000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:17:55.301000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:18:29.342000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:19:03.389000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:19:37.429000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:20:11.470000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:20:45.514000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:21:19.559000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:21:53.615000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:22:27.672000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:23:01.723000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:23:35.769000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:24:09.821000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:24:43.878000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:25:17.918000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:25:51.960000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:26:26.045000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:27:00.081000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:27:34.125000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:28:08.175000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:28:42.219000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:29:16.260000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:29:50.324000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:30:24.360000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:30:58.403000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:31:32.444000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:32:06.499000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:32:40.544000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:33:14.614000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:33:48.632000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:34:22.686000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:34:56.719000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:35:30.793000+02:00,17.324219,23.608398,23.671875,10.0,0.0,
2021-10-11 00:36:04.798000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:36:38.838000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:37:12.877000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:37:46.948000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:38:20.996000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:38:55.032000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:39:29.093000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:40:03.129000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:40:37.172000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:41:11.209000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:41:45.250000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:42:19.298000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:42:53.337000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:43:27.385000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:44:01.424000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:44:35.456000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:45:09.497000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:45:43.540000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:46:17.581000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:46:51.616000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:47:25.650000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:47:59.710000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:48:33.760000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:49:07.814000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:49:41.871000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:50:15.907000+02:00,17.324219,23.608398,23.671875,10.0,,10.0
2021-10-11 00:50:49.952000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:51:23.999000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:51:58.037000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:52:32.093000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:53:06.127000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:53:40.190000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:54:14.236000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:54:48.313000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:55:22.334000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:55:56.368000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:56:30.415000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:57:04.478000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:57:38.520000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:58:12.555000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:58:46.599000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:59:20.637000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 00:59:54.679000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:00:28.733000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:01:02.786000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:01:36.820000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:02:10.871000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:02:44.910000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:03:18.958000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:03:53.022000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:04:27.070000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:05:01.125000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:05:35.188000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:06:09.225000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:06:43.273000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:07:17.317000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:07:51.367000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:08:25.417000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:08:59.470000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:09:33.509000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:10:07.565000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:10:41.616000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:11:15.653000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:11:49.723000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:12:23.755000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:12:57.799000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:13:31.869000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:14:05.906000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:14:39.962000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:15:14.021000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:15:48.067000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:16:22.123000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:16:56.179000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:17:30.223000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:18:04.269000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:18:38.312000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:19:12.362000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:19:46.408000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:20:20.453000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:20:54.499000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:21:28.550000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:22:02.605000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:22:36.649000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:23:10.694000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:23:44.776000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:24:18.836000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:24:52.875000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:25:26.914000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:26:00.960000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:26:35.004000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:27:09.044000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:27:43.095000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:28:17.130000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:28:51.179000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:29:25.222000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:29:59.266000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:30:33.306000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:31:07.366000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:31:41.409000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:32:15.460000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:32:49.502000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:33:23.582000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:33:57.609000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:34:31.659000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:35:05.697000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:35:39.734000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:36:13.786000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:36:47.822000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:37:21.861000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:37:55.913000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:38:29.958000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:39:04.016000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:39:38.066000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:40:12.112000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:40:46.148000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:41:20.194000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:41:54.254000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:42:28.296000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:43:02.344000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:43:36.405000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:44:10.450000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:44:44.520000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:45:18.577000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:45:52.637000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:46:26.677000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:47:00.719000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:47:34.777000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:48:08.833000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:48:42.878000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:49:16.944000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:49:51.012000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:50:25.064000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:50:59.105000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:51:33.144000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:52:07.200000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:52:41.235000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:53:15.292000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:53:49.340000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:54:23.380000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:54:57.436000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:55:31.470000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:56:05.525000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:56:39.583000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:57:13.630000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:57:47.707000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:58:21.759000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:58:55.820000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 01:59:29.847000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:00:03.921000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:00:37.992000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:01:12.038000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:01:46.118000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:02:20.164000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:02:54.211000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:03:28.268000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:04:02.314000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:04:36.392000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:05:10.409000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:05:44.481000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 02:06:18.543000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
